I,J,K,Temperature Sensitivity Parameter,Total Factor Productivity Growth,Population Level,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,Mode
1,5,4,1,1.01,1.005,Social Cost of Carbon,3.154385789,3.816427604,4.683877995,5.771156466,7.096307157,8.679398889,10.54208103,12.70797327,15.20392639,18.06110509,21.31475784,25.00687199,29.18804726,33.91967195,39.27650443,45.34984175,52.25157764,60.11964441,69.12565492,77.32604757,85.18140919,93.01225795,101.0362915,109.3976901,118.1852441,127.4401933,137.1540568,147.2559581,157.6784243,168.2980285,179.023682,189.805277,200.5920806,211.3321876,221.9718787,232.455009,242.7225852,252.7127559,262.3615601,271.6049927,280.3833133,288.6491454,296.3819374,303.6130569,310.4685557,317.6593911,321.9453709,322.9899366,320.3902492,313.6742174,295.6590637,281.2723314,260.1841387,232.3741843,197.9737585,157.4016668,111.5311466,62.85196679,23.07259619,0,Base
1,5,5,1,1.01,1.01,Social Cost of Carbon,3.927767359,4.84149787,6.045092108,7.567717628,9.442980377,11.70724002,14.39861584,17.55693615,21.22504685,25.4504686,30.28764745,35.80091622,42.06855377,49.18879163,57.28942268,66.54411899,77.20128683,89.63665114,104.4521679,118.2235374,131.6594159,145.2403083,159.2612294,173.852521,188.9605347,204.3932817,220.1335051,236.1483476,252.3944161,268.8210149,285.37197,301.9864604,318.5992182,335.1404041,351.5354433,367.7051265,383.5663794,399.0342959,414.026387,428.4705927,442.319607,455.5757036,468.332927,480.847831,493.6567776,509.1225044,519.0341632,522.7151851,519.3863142,508.1991177,477.7192293,451.8918066,414.7418136,366.8737433,309.3715386,243.8220255,172.001877,94.78120055,28.3275522,0,Base
2,1,1,1.4,0.99,0.99,Social Cost of Carbon,3.707340791,4.158829723,4.57053224,4.950888912,5.304889924,5.635480222,5.944534965,6.233483685,6.50367721,6.756569291,6.99375819,7.216909226,7.427557179,7.626765434,7.81459397,7.989298145,8.146143827,8.275689147,8.361384316,8.658886992,9.09728003,9.632865407,10.23793563,10.8944218,11.59014284,12.31650564,13.06704909,13.83652197,14.62049691,15.41480702,16.21527385,17.01751159,17.81677544,18.60783254,19.38484307,20.14123782,20.86958994,21.56147325,22.20730626,22.79618239,23.31569021,23.75173285,24.08836226,24.30765315,24.38965207,24.31244753,24.05240988,23.58463082,22.88351608,21.92327955,20.21094539,18.82300913,17.03626277,14.88414227,12.41678898,9.712157726,6.888838612,4.123301109,1.681200761,0,Base
2,1,2,1.4,0.99,0.995,Social Cost of Carbon,4.694482992,5.377360941,6.029149939,6.657852488,7.267177029,7.858015575,8.42956854,8.980131286,9.50761766,10.00989406,10.48498172,10.93116881,11.34706059,11.73158599,12.08397187,12.40369162,12.69039345,12.94381639,13.16371458,13.68863487,14.4178411,15.28889118,16.26198694,17.31105988,18.41847607,19.57178105,20.76164703,21.98055167,23.22190989,24.47948594,25.74697553,27.01768421,28.28425076,29.53837631,30.77052613,31.96957058,33.1223851,34.2160389,35.23568139,36.1642793,36.98233618,37.66761029,38.19485594,38.5356285,38.65821083,38.52773517,38.10658003,37.35509031,36.23254734,34.6979868,31.96957753,29.75700054,26.91290385,23.4919934,19.57605024,15.29136425,10.82855265,6.468822712,2.631460384,0,Base
2,1,3,1.4,0.99,1,Social Cost of Carbon,6.041144122,7.04861224,8.042948059,9.031899087,10.01750483,10.99761296,11.96715675,12.91913429,13.84534591,14.736973,15.58508397,16.38115398,17.11769117,17.78907798,18.39276545,18.9310114,19.41345594,19.86106412,20.31259758,21.19090977,22.35638142,23.72211585,25.23257716,26.85133595,28.55374121,30.32239253,32.14427472,34.00890935,35.90713837,37.83030138,39.76965448,41.71593125,43.65897951,45.58742716,47.48834246,49.34686141,51.14575601,52.86491877,54.4807335,55.96529731,57.28544563,58.40151074,59.26586724,59.83377575,60.05598881,59.87800533,59.24076225,58.08184837,56.33712996,53.94215735,49.67840619,46.21432258,41.76249392,36.41189302,30.29574485,23.61825774,16.68419758,9.937063078,4.027782434,0,Base
2,1,4,1.4,0.99,1.005,Social Cost of Carbon,7.878520836,9.33763614,10.81454839,12.31700594,13.84475921,15.39105291,16.94404618,18.48801953,20.00441223,21.47279931,22.87194954,24.1811355,25.38190709,26.46059865,27.41193131,28.24423155,28.98712961,29.70349255,30.51002373,31.89157601,33.66060249,35.70029153,37.93610183,40.31933419,42.81725626,45.40698005,48.07157897,50.79757818,53.57329841,56.38772968,59.22972891,62.08740691,64.94761547,67.79547265,70.61388211,73.3830123,76.07970744,78.6768056,81.14234065,83.43860646,85.52106253,87.33706145,88.82437845,89.90951705,90.50574009,90.51087629,89.78126544,88.21834574,85.72034821,82.18496598,75.74634269,70.48973449,63.68599731,55.47850256,46.08565524,35.84086367,25.2345429,14.96563624,6.034132034,0,Base
2,1,5,1.4,0.99,1.01,Social Cost of Carbon,10.3772819,12.45821897,14.60529101,16.82635404,19.11763119,21.46508655,23.84597523,26.23034527,28.58253724,30.86284451,33.02957143,35.04179935,36.86325804,38.46781808,39.84729911,41.02262578,42.06017504,43.09747609,44.38986943,46.42419423,48.95779949,51.8401645,54.97592655,58.30346931,61.78202491,65.38367674,69.08829471,72.88026851,76.74635541,80.6742178,84.65138023,88.664431,92.69835269,96.73590308,100.7569916,104.7380114,108.6510965,112.4632838,116.1355647,119.6218288,122.8677159,125.8094327,128.372648,130.471687,132.0094374,132.906061,132.6552418,131.0851437,128.0158706,123.2656581,113.9986338,106.3543569,96.2291187,83.84473779,69.56347152,53.94711752,37.81152499,22.28476534,8.913743894,0,Base
2,2,1,1.4,0.995,0.99,Social Cost of Carbon,3.466891396,3.916571681,4.371006459,4.831415155,5.297883383,5.770109623,6.247902198,6.731495773,7.22173228,7.720127579,8.228821593,8.750383243,9.287407275,9.841791485,10.41351004,10.99858957,11.58584407,12.151771,12.65307147,13.35343905,14.19308306,15.13397796,16.1512935,17.22831392,18.35331771,19.51761105,20.7142642,21.93728441,23.18106118,24.43997875,25.70812653,26.97905979,28.24557547,29.49947448,30.73128371,31.92990847,33.08228995,34.17552636,35.19479248,36.12307833,36.94091083,37.6260727,38.15334442,38.49430959,38.61728136,38.48742414,38.06714984,37.31683741,36.19580186,34.66311226,31.93771665,29.7275584,26.88644165,23.4690111,19.55696733,15.27648495,10.81801268,6.462509213,2.628880214,0,Base
2,2,2,1.4,0.995,0.995,Social Cost of Carbon,4.35180219,5.022175558,5.720654289,6.448620063,7.205527581,7.989702953,8.798918669,9.630792844,10.4830518,11.35368145,12.24097809,13.14349302,14.05984542,14.98835232,15.92638842,16.86933607,17.80891114,18.73054629,19.60939096,20.75643825,22.09302644,23.56882832,25.150821,26.81667369,28.55065246,30.34102372,32.17837826,34.05452962,35.96177227,37.89236182,39.83812789,41.7901594,43.73852059,45.6719675,47.5776404,49.44071112,51.24396392,52.96728689,54.58704653,56.07531028,57.39886966,58.51799381,59.38495842,59.95470199,60.1779032,59.99996639,59.36171582,58.20061417,56.45239297,54.05245955,49.77978758,46.30833614,41.84703788,36.48508752,30.35605524,23.66466842,16.71643421,9.955855203,4.035194928,0,Base
2,2,3,1.4,0.995,1,Social Cost of Carbon,5.542180792,6.5177741,7.558841991,8.667638348,9.843179221,11.08200482,12.37876591,13.72666141,15.11776544,16.54328587,17.99380092,19.4595292,20.93070487,22.39815673,23.85423478,25.2943003,26.71911851,28.13872092,29.57878776,31.36091809,33.38684111,35.59355647,37.93973938,40.39750765,42.94728647,45.57453711,48.26763601,51.01647269,53.81149593,56.6430351,59.50078292,62.37336436,65.24793896,68.10979915,70.94193516,73.72454258,76.43445029,79.0444485,81.52249581,83.83078558,85.92465155,87.75129411,89.24830788,90.34198561,90.94534906,90.95599797,90.22726839,88.66008859,86.15213505,82.60052964,76.12987614,70.84640622,64.00719325,55.75654072,46.31434492,36.01624234,25.35573963,15.03581761,6.061599788,0,Base
2,2,4,1.4,0.995,1.005,Social Cost of Carbon,7.143054693,8.537302535,10.05341663,11.69539031,13.46183823,15.3465687,17.33906236,19.42487143,21.58599107,23.80128675,26.04710122,28.29822083,30.52946265,32.7182626,34.84882414,36.91867246,38.94897787,41.00113909,43.20508644,45.81624054,48.72030465,51.84431133,55.14078443,58.57807581,62.13431444,65.79354462,69.54321863,73.372534,77.27129491,81.22909232,85.23466878,89.27537839,93.33668084,97.40162549,101.4502928,105.4591668,109.4004191,113.2410867,116.9421374,120.4574229,123.7325444,126.7036873,129.2965442,131.4255585,132.9939129,133.9237696,133.6952702,132.1344606,129.0590955,124.284955,114.9516504,107.2494953,97.04087793,84.54979348,70.14289014,54.38899513,38.11366682,22.45699609,8.979768903,0,Base
